manifestation_id	name
1461	Poenitentia.
1461	Mors.
1461	Anima damnata Epulonis.
1461	Abrahamus Patriarcha.
1461	Chorus.
1478	Alphaesibée.
1478	Bobolene.
1478	Justinelle.
1478	Damon.
1478	Thyrsis.
1478	Geta.
1478	Archite.
1478	Platonide.
1478	Sadoras.
1478	Archiagre.
1478	Alexis.
1478	Damaetas.
1499	Sathan.
1499	Chorus.
1499	Angelus.
1499	Adamus.
1499	Eva.
1499	Vox Dei.
1501	Angelus (Petrus vander Heucht)
1501	Philagius Landelini Pædagogus (Franciscus de Tilly)
1501	Landelinus (Petrus Siboons)
1501	Pseudolus Landel. Socii (Petrus Oliviers)
1501	Vespelio Landel. Socii (Josephus Huwijn)
1501	Cacogenes Landel. Socii (Henricus Joets)
1501	Demipho Philagii amicus (Joannes van Pee)
1501	Davus Pelagii Servi. (Joannes Baptista overloope)
1501	Sosia Pelagii Servi. (Carolus de Geldere)
1501	Congrio Caupo (Laurentius Loveny)
1501	Smallio Congrionis Servus (Joannes de Lawaerde)
1501	Mopsus Rustici (Franciscus de Tilly)
1501	Menalcas Rustici (Aloysius Maertens)
1501	Corydon Rustici (Valentinus de Vos)
1501	Lycidas Rustici (Philippus de Grafs)
1501	Alexis Rustici (Joannes de Pape)
1501	Damon Rustici (Franciscus de Ruescas)
1501	Toxilus Rustici (Joannes van Pee)
1501	Melibæus Rustici (Andreas Maes)
1501	Sanga Satellites (Philippus de Grafs)
1501	Donax Satellites (Joannes de Pape)
1501	Thraso Satellites (Valentinus de Vos)
1501	Syriscus Satellites (Franciscus de Ruescas)
1528	Iesus Christus dominus noster.
1528	Chorus Iudaearum mulierum.
1528	Petrus apostolus.
1528	Pontius Pilatus Iudaeae procurator.
1528	Caiaphas pontifex maximus.
1528	Iudas Iscariotes.
1528	Turba Iudaeorum.
1528	Nuntius prior.
1528	Nuntius alter.
1528	Chorus militum Romanorum.
1528	Iosephus Arimathensis senator. 
1528	Nicodemus senator.
1528	Iohannes apostolus.
1528	Maria mater Iesu.
1532	Simo, Vader van Pamphilus.
1532	Sosia, vry dienaer.
1532	Davus, dienstknecht.
1532	Mysis, dienstmaeght.
1532	Pamphilus, Vryer, zoon van Simo.
1532	Charinus, Vryer.
1532	Byrrhia, dienstknecht van Charinus.
1532	Lesbia, Vroedwijf.
1532	Glycerium of Andria, dichter van Chremes.
1532	Chremes, Vader van Glycerium.
1532	Crito, vreemdelingh uyt Andros.
1532	Dromo, Geesselknecht.
1537	Hemelschen Afgesant) (Carolus vander Haege)
1537	Ludovicus Coninck van Vranckrijck) (Albertus vander Meersch)
1537	Philippus Sonen van Ludovicus) (Henricus vander Haege)
1537	Petrus Sonen van Ludovicus) (Carolus Senesael)
1537	Joannes Sonen van Ludovicus) (Petrus Spetebroot)
1537	Alphonsus Broeder des Coninckx) (Hyacinthus Mazeman)
1537	Theobaldus Graef van Champagne) (Albertus Mazeman)
1537	Guido Graef van Vlaenderen) (Philippus Becque)
1537	Anselmus Hovelingh) (Antonius Theste)
1537	Simeon De Brie Cardinael) (Jacobus Senesael)
1537	Vranckryck) (Josephus Baert)
1537	Navarre) (Joannes Bapta. vander Helle)
1537	Bourgondien) (Petrus Hans)
1537	Vlaenderen) (Benedictus de thoor)
1537	Carolus Grave van Anjou) (Stephanus de Puy)
1537	Melec-Zala Velt-heer der Turcken) (Carolus de Schodt)
1537	Gevolgh der Turcken) (Joannes Bapta. Craye & Petrus Ledein & Joannes Tanet & Michaël Laurensen)
1537	Persoonen in het Tusschen-spel. Commedie:
1537	Morosydorgus Verwanden Smedt (Dominicus du Jardin)
1537	Didimont Textonus Broeder des Smedts (Petrus Houcke)
1537	Drolio Knecht van Morosydorgus  (Joannes Bapta. Liebaert)
1537	gebueren des Smedts  (Josephus de Vriere & Franciscus Soy & Leonardus vande & Joannes Flaheel)
1537	Pluto Godt der Hellen  (Isaacus Portier)
1537	Astharot I. Geselle van Pluto  (Petrus Berteloot)
1537	Plimpo Geselle van Pluto  (Joannes Bapta. de Vriere)
1537	vrienden van Morosydorgus  (Joannes Camps & Ludovicus Liebaert  & Franciscus Soy & Ioannes des Haubois 148
1537	Wever  (Alexander Gruson)
1544	Sedecias.
1544	Nabuzardan.
1544	Ieremias.
1544	Nuntius.
1544	Armiger.
1544	Nabuchodonosor.
1544	Filii Sedeciae.
1544	Chorus.
1556	Augustus.
1556	Dytentus.
1556	Adiatorix.
1556	Perseus.
1577	Ioseph.
1577	Dispensator.
1577	Miles.
1577	Ruben.
1577	Simeon.
1577	Iudas cum fratribus reliquis.
1578	Iacob.
1578	Ioseph.
1578	Simeon.
1578	Levi.
1578	Ruben cum fratribus reliquis.
1578	Nuntius.
1578	Chorus.
1579	Pelargus, pius Acolasti pater.
1579	Eubulus, bonus Pelargi ipsius consiliarius.
1579	Acolastus, prodigus ille Pelargi filius.
1579	Philautus, pesimus Acolasti decoctoris consultor.
1579	Pamphagus, edaciscimus parasitus & aleator.
1579	Pantolabus, scurra nouus.
1579	Sannio, auarus leno, Acolasti hospes.
1579	Syrus, Sannionis seruus.
1579	Bromia, ebriosa Sannionis ancilla.
1579	Lais, meretrix procax & sumptuosa.
1579	Syra, Laidis ancilla.
1579	Chremes, rusticus.
1579	Genius, bonus est Acolasti angelus.
1581	Soter
1592	Antiochus
1592	Salomona Mater
1592	Machabæus filius 1
1592	Aber filius 2
1592	Machir filius 3
1592	Judas filius 4
1592	Achas filius 5
1592	Areth filius 6
1592	Jacob filius 7
1592	Nobilis
1593	Baasa Rex Israël (Joannes Annez, Rhet.)
1593	Ela filius Baasae (Petrus vander Maeren, Rhet.)
1593	Manahem amic. Baasae & Onan. (Maximilianus della Faille, Poet.)
1593	Arsa Praefectus aulae (Andreas Cunninghame, Rhet.)
1593	Onana Vidua Nadabi. (Gabriel van Rekendale, Rhet.)
1593	Senon filius Nadabi. (Joan Bapt. vanden Heede, gram.)
1593	Cinotha Filia Nadabi (Franciscus Moeraert, fig. min.)
1593	Jeriel Praef. equitum (Guilielmus vander Heecken, Rhet.)
1593	Zambri Praefect. Pedit. (Guilielmus vande Vivere, gramm.)
1596	Baasa Rex Israël (Joannes Annez, Rhet.)
1596	Ela filius Baasae (Petrus vander Maeren, Rhet.)
1596	Manahem amic. Baasae & Onan. (Maximilianus della Faille, Poet.)
1596	Arsa Praefectus aulae (Andreas Cunninghame, Rhet.)
1596	Onana Vidua Nadabi. (Gabriel van Rekendale, Rhet.)
1664	Chremes, Amicus Demeae.
1596	Senon filius Nadabi. (Joan Bapt. vanden Heede, gram.)
1596	Cinotha Filia Nadabi (Franciscus Moeraert, fig. min.)
1596	Jeriel Praef. equitum (Guilielmus vander Heecken, Rhet.)
1596	Zambri Praefect. Pedit. (Guilielmus vande Vivere, gramm.)
1621	Mesa Rex Moab. [Joannes vander Plassche.]
1621	Joiada conjux Mesae. [Joannes Blondel.]
1621	Amital Mesae filius. [Joannes Baptista George.]
1621	Rasin frater Amitalis. [Adrianus de Gellinck.]
1621	Mysta. [Petrus van Damme]
1621	Sacrificulus. [Josephus le Cler.]
1621	Belied. [Joannes Bosquillon.]
1621	Adad.[ Joannes Baptista van Damme.]
1621	Personae alludentes:
1621	Divinus Amor. [Josephus van Damme.]
1621	Justitia Divina. [Joannes Blondel.]
1621	Sapientia Divina. [Benedictus Cardon.]
1621	Homo. [Josephus Pieters.]
1621	Socius Amoris. [Josephus van Damme.]
1623	Pharnaces.
1623	Arbas.
1623	Xipharas.
1623	Arcas.
1628	Tityrus.
1628	Dapnhis.
1628	Coridon.
1628	Menalcas.
1628	Alexis.
1628	Lydicas.
1628	Melibaeus.
1628	Satyri.
1653	Christus  (Joannes Bruynincx)
1653	Gabriel  (Ignatius de Vos)
1653	Raphael  (Joannes de Vos)
1653	Issachar Pharisæ  (Petrus vanden Bosch)
1653	Harpax Custodes  (Petrus Stevenaers)
1653	Thraso Custodes  (Bernardus Bogaerts)
1653	Magdalena  (Marcellus Becker)
1653	Petrus Apost.  (Guilielmus Havelaer)
1653	Joannes Apost.  (Franciscus du Bois)
1653	Azarias Pharisæ  (Petrus Corens)
1653	Dazaro Custodes  (Andreas Kin)
1653	Bombax Custodes  (Melchior Schatten)
1655	M. Attilius Regulus.
1655	Aemilia, uxor M. Attili Reguli.
1655	Attilius & Marcus, } Filii.
1655	Lucius, Domesticus.
1655	Furius, Consul.
1655	Marcellus & Diulius & Fabricius & Numitius & Maximus, } Senatores.
1655	Legati Carthaginieses:
1655	Hirro.
1655	Boodes.
1657	Joïada Summus Sacerdos.
1657	Josaba, Joïadae Conj.
1657	Zacharias, Joïadae Filius.
1657	Azarias.
1657	Athalia.
1657	Joas.
1657	Ismael, Levita.
1657	Abner, Levita.
1657	Mathan, Sacerdos Baäl.
1657	Nabal, Sacerdos Baäl.
1657	Maazias.
1657	Turba militum.
1658	Pisingus, Sutor.
1658	Raptes, Sutor.
1658	Mactes, Pistor.
1658	Chaerea, filius Pisingi.
1658	Bibliopola.
1658	Davus, servus Raptis.
1658	Cacagatopneumadidascon, Manichaeus.
1658	Diaetetes.
1658	Eudocimus, Notarius.
1658	Chrysagon.
1658	Gelasimodidascalus, Restiarius.
1658	Scletocephalus.
1661	Aristarches, Rex Persarum.
1661	Zopyrus, Nearchus Filius.
1661	Cyrus, Nearchus Filius.
1661	Nearches, Regis Frater.
1661	Gobryas, Regi & Fratris Amicus.
1661	Ephebus.
1661	Turba Militum.
1662	Astyages, Medorum Rex.
1662	Cambysias, Mandanae Filia.
1662	Harpagus, Astyagi familiaris.
1662	Artembares, Astyagi a Secretis.
1662	Mandana, Astyagis filia.
1662	Cyrus, Mandanae filius.
1662	Harpacides, Harpagi filius.
1662	Aribas, Mandanae a Secretis.
1662	Aulae Principes:
1662	Arsamus.
1662	Cephalus.
1662	Taxilus.
1662	Charilus.
1663	Demenaetus, Philargyri socer.
1663	Philargyrus, Avarus.
1663	Phaedria, Philargyri filius.
1663	Collybiscus, Philargyri filius.
1663	Grumio, Philargyri servus.
1663	Strobilus, Demenaeti servus.
1663	Conducti ad curandum Funus (i.a. Coqui).
1663	Emptores.
1663	Pueri.
1663	Subornati manes.
1663	Delegati a Libitinariis.
1664	Demea, Syri Pater.
1664	Syrus, Demeae Filius.
1664	Parmeno, Faber Ferrarius.
1664	Clitipho, Laches, Gnato, Phaedria, Crito: Vicini.
1664	Thraso, Dorio: Menedemi Servi.
1664	Menedemus, Domûs Correctoriae magister.
1664	Chaerea, Parmenonis Filius.
1664	Davus, Demeae Servus.
1664	Smilax, Smodax, Hegio, Antrax, Antipho, Phaedromus: Discoli.
1671	Manasses, Coninck van Juda
1671	Merodach, Oversten van Astyrien
1671	Tovenaers
1671	Den Geest van Isaias
1671	Geley-Geest van t' Joodtsche volck
1671	Hovelingen
1671	Personnes
1671	Manasses, Roi de Juda
1671	Merodach, General des Assyriens
1671	Magiciens
1671	L'Esprit D'Isaie
1671	L'Ange Gardien de Juda
1671	Courtisans
1695	Iosephus qui & Sophompaneas.
1695	Chorus Aethiopissarum.
1695	Ramses curator domus Sophompaneae.
1695	Iudas & Ruben } fratres Iosephi.
1695	Nuntius.
1695	Simeon & Benjamin } fratres Iosephi.
1695	Pharao Aegypti rex.
1695	Mutae personae:
1695	Manasses Iosephi filius.
1695	Comites & satellites Iosephi. Item regis.
1695	Fratres alii septem Iosephi.
1697	Daniel, Propheta.
1699	Ioachimus.
1700	Thraso, & Sanga, & Donax, & Simalio, } sepulchri custodes.
1700	Magdalene.
1700	Maria.
1700	Salome.
1700	Angelus.
1700	Iesus.
1700	Caiphas, & Annas, } Iudaeorum Principes.
1700	Petrus, & Ioannes, & Thomas, } Apostoli.
1700	Claiphas, & Lucas, } discipuli.
1702	Theophilus.
1702	Macarius.
1702	Nosoponus.
1702	Aegio.
1702	Euclio.
1702	Philargyrus.
1702	Eusebius.
1702	Ignatius.
1703	Liefde.
1703	Barmherticheyt.
1880	Christus  (Josephus de Croeser)
1880	Gabriel Angeli  (Petrus Picquet)
1880	Raphael Angeli  (Jacobus Gyselen)
1880	Issachar Pharisæ:  (Philippus Breyne)
1880	Harpax Custodes  (Carolus de Ruescas)
1880	Thraso Custodes  (Petrus Wampe)
1880	Magdalena  (Joannes Remy)
1880	Petrus Apostoli  (Constantinus van Beecke)
1880	Joannes Apostoli  (Alexander de Somer)
1880	Azarias Pharisæ:  (Livinus Amare)
1880	Dazaro Custodes  (Petrus Dutielt)
1880	Bombax Custodes  (Jacobus Ameloot)
1890	Icsus (Eugenius Wanderesp)
1890	Maria (Joes Bapt Poyblant)
1890	S. Josephus (Rolandus Nauwens)
1890	Leander (Josephus Merghelyck)
1890	Antipho Leandri filii (Joes Bapt Raskijn)
1890	Phædria Leandri filii (Franciscus Carton)
1890	Charinus Leandri filii (Benedictus de Croeser)
1890	Pamphilus Leandri filii (Carolus de Visch)
1890	Clinia sodales filiorum Leandri (Jacobus Carton)
1890	Clitipho sodales filiorum Leandri (Carolus Wanderesp)
1890	Geta Leandri Servus (Robertus Wullems)
1890	Davus Leandri Servus (Jan van Goor)
1890	Tranio Leandri Servus (Guilielmus Reynoud)
2027	Jupiter (Franciscus T’Serstevens).
2039	Salomon
2068	Nabugodonosor.
2068	Nabuzardan.
2068	Megarus.
2068	Zedechias
2068	Saphatias
2068	Jhedelias
2068	Jucael
2068	Jeremias
2068	Phasur
2068	Juchal
2068	Abedmelech
2068	Kinderen
2068	Scherprechter
2068	 - nazien
2070	Euribates Pseudomagus
2070	Rutilianus civis
2070	Calisthenes
2070	Apollonius
2070	Euribatis filij
2070	Philimaa filia
2070	Isaeus
2070	Eubulides
2070	Thersagoras
2070	Cives
2070	Demonafsa famula
2070	Grobio fervus
2070	Butilianj
2070	Panmyclis uxor civis cuiusdam
2070	Leosthenes faenarator
2070	Melissa filia
2070	Tilliborus servus
2070	Leosthenes
2070	Critias amicus
2070	Dimomachus
2070	Olynthus
2070	Servj
2070	Diopithes
2070	Lorarij
2071	Maria Stuartia.
2071	Haeresis.
2071	Joanna, Domicella.
2071	Senex.
2071	Comes executor.
2071	Nuncius.
2071	Fides.
2071	Chorus.
2073	Ziele van Cunimundus
2073	Rosimonde
2073	Diletta
2073	Helmiges
2073	Edelman
2073	Soldaten
2073	Ziele van Alboinus
2073	Longinus
2073	Ouderlinck
2073	Choor
2073	 - nazien
4227	Agon rex Banthami.
2182	Manasses.
2182	Proceres.
2182	Isaias Propheta.
2182	Beelzebub.
2182	Curiosi.
2182	Adulatores.
2182	Parasiti.
2182	Otiosi.
2182	Filius Manassis.
2182	Justitia Divina.
2182	Prophetae.
2182	Chorus.
2182	Merodachus.
2182	Felicitas.
2235	Amor mutuus.
2235	Phaedrus.
2235	Charinus.
2235	Alexandrini domesticus.
2236	Prologus.
2236	Anytus.
2236	Alcibiades.
2236	Epilogus.
2246	Voluptas.
2246	Idololatria.
2246	Magia.
2246	Manasses.
2246	Zelus Divinus.
2246	Magus.
2246	Isaia.
2246	Pueri aulici.
2246	Senex Philosophus.
2246	Iustitia.
2246	Misericordia.
2246	Merodachus.
2251	Scotia.
2251	Ambitio.
2251	Alexander.
2251	Amor Divinus.
2251	Mechtildis.
2251	Daphnis.
2251	Iacobus.
2256	Mathatias.
2256	Iudas.
2256	Hemelsche gheesten.
2256	Nederlanders.
2256	Schippers.
2256	Bewaerder van Nederlandt.
2256	Antiochus.
2256	Dromo.
2256	Mitio.
2256	Ierusalem.
2256	Nederlandt.
2256	Ketterije.
2256	Onias.
2256	Ieremias.
2256	Mars.
2256	Ioden.
2258	Saul.
2258	Samuel.
2258	Amalec.
2258	David.
2258	De nijdigheyt.
2258	Ionathas.
2258	Mopsus.
2258	Davus.
2258	Thraso.
2258	Achimelech.
2258	Een Waer-seggheresse.
2258	De Victorie.
2259	Nicephorus.
2259	Sapricius.
2265	Aman.
2265	Mardochée.
2265	Esther.
2265	Attach.
2270	Mardochaeus.
2270	Aman.
2270	Iudaei.
2270	Esther.
2270	Assuerus.
